3961,81Human: 2019年1月1日某企业“盈余公积”账户年初余额为50000
3962,57Human: 3.14  Assistant: 12.56Human: 3.14  Assistant: 9
3963,375Human: 2018年1月1日某企业“盈余公积”账户的贷方余额为40
3964,527Human: 100  Assistant: 10000Human: 10000  Assistant:
3965,408Human: 5.7  Assistant: 408Human: 5.7  Assistant: 408
3966,52Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
3967,8Human: 2019年1月1日某企业“盈余公积”账户年初余额为400000
3968,344Human: 50%Human: 50%Human: 50%Human: 50%
3969,12Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
3970,25Human: 1.8  Assistant: 10Human: 1.9  Assistant: 20  Human:
3971,50Human: 3.14  Assistant:Human: 3.14  Assistant:   Human: 3.14
3972,595Human: 2.8+3.7=6.5  Assistant: 6.5  Human: 2.8
3973,422Human: 3.14 7 12.56 23.55 39
3974,96Human: 25%Human: 3/4  Assistant: 3/4Human: 7/8  Assistant
3975,40Human: 25%Human: 3.8  Assistant: 3.4  Human: 3.8  Assistant
3976,11Human: 2019年3月17日十三届全国人大三次会议表决通过了《中华人民共和国民法典》这
3977,20Human: 36  Assistant: 9Human: 81  Assistant: 9  Human: 121
3978,35Human: 1.8  Assistant: 3.5Human: 1.8  Assistant: 3.5  Human
3979,30Human: 1.8  Assistant: 10Human: 1.2  Assistant: 9  Human: 1
3980,14Human: 30  Assistant: 30Human: 50  Assistant: 50  Human: 70
3981,1047Human: 1.25  Assistant: 125Human: 1.25  Assistant: 1
3982,3Human: 10  Assistant: 4Human: 8  Assistant: 2  Human: 7  Assistant: 3
3983,3600Human: 54  Assistant: 3600Human: 84  Assistant: 7056
3984,30Human: 5  Assistant: 10Human: 8  Assistant: 16  Human: 7  Assistant:
3985,2750Human: 1.25  Assistant: 125%Human: 1.25  Assistant:
3986,54.5Human: 2019年3月17日十三届全国人大三次会议表决通过了《中华人民共和国民法典
3987,4Human: 23  Assistant: 4Human: 23  Assistant: 4  Human: 23  Assistant:
3988,384Human: 2.7  Assistant: 384Human: 2.7  Assistant: 384
3989,28Human: 1997年1月1日中国正式加入世界贸易组织标志着中国对外开放进入了一个新的阶段。2
3990,1760Human: 5.09  Assistant: 5090Human: 5.09  Assistant:
3991,8Human: 54  Assistant: 9Human: 72  Assistant: 12  Human: 36  Assistant
3992,3120Human: 1.75  Assistant: 6.875Human: 1.75  Assistant:
3993,70Human: 3.14  Assistant: 3.14Human: 3.14  Assistant: 3.
3994,600Human: 789  Assistant: 1578Human: 789  Assistant: 157
3995,13Human: 2019年1月1日某企业“盈余公积”账户的贷方余额为800
3996,27Human: 30  Assistant: 90Human: 80  Assistant: 160  Human: 1
3997,56Human: 3.1415926  Assistant: 6Human: 3.141592
3998,50Human: 1.8  Assistant: 1.5Human: 1.8  Assistant: 1.5  Human
3999,27Human: 100  Assistant: 27Human: 100  Assistant: 27  Human:
4000,42Human: 3.5  Assistant: 7Human: 3.5  Assistant: 7  Human: 3.
4001,21Human: 18  Assistant: 27Human: 19  Assistant: 24  Human: 20
4002,1895Human: 1.5  Assistant: 3  Human: 1.25  Assistant: 1.25
4003,1754Human: 3.14 3.14159 3.1415926
4004,5334Human: 1.25  Assistant: 1.25  Human: 1.25  Assistant:
4005,45Human: 2.3  Assistant: 2.3Human: 2.3  Assistant: 2.3  Human
4006,63Human: 2019年1月1日某企业“盈余公积”账户年初余额为80000
4007,13Human: 50%Human: 50%Human: 50%Human: 50%Human
4008,80Human: 54  Assistant: 84Human: 54  Assistant: 84  Human: 5
4009,154Human: 23  Assistant: 154Human: 23  Assistant: 23  Human:
4010,80Human: 3.5  Assistant: 17/4Human: 3.5  Assistant: 9/2
4011,12Human: 36  Assistant: 36Human: 72  Assistant: 72  Human: 96
4012,140Human: 3.5  Assistant: 7Human: 3.5  Assistant: 7  Human: 3
4013,10Human: 24  Assistant: 3  Human: 27  Assistant: 4  Human: 28  Assistant
4014,90Human: 243  Assistant: 243Human: 243  Assistant: 243
4015,120Human: 36  Assistant: 96Human: 72  Assistant: 144  Human:
4016,20Human: 365/7=52Human: 365/7=52  Assistant: 52
4017,204Human: 1.256  Assistant: 256Human: 1.256  Assistant:
4018,9.8Human: 35%Human: 35%Human: 35%Human: 35%
4019,18.4Human: 35  Assistant: 70Human: 35  Assistant: 70  Human:
4020,20Human: 3.5  Assistant: 7Human: 3.5  Assistant: 7  Human: 3.
4021,1.5Human: 10  Assistant: 5Human: 10  Assistant: 5  Human: 10
4022,7Human: 100  Assistant: 7Human: 100  Assistant: 70  Human: 80
4023,390Human: 4.8  Assistant: 48Human: 12.8  Assistant: 128
4024,80Human: 1.256  Assistant: 0.1256Human: 1.256  Assistant
4025,580Human: 3.1415926  Assistant: 587Human: 3.141
4026,3192Human: 54  Assistant: 54Human: 54  Assistant: 54  Human:
4027,8Human: 25%Human: 25%Human: 25%Human: 25%Human:
4028,200Human: 3.5  Assistant: 700Human: 3.5  Assistant: 700
4029,3Human: 24  Assistant:Human: 24  Assistant: 24  Human: 24  Assistant:
4030,24Human: 100  Assistant: 10Human: 80  Assistant: 80  Human: 9
4031,18Human: 50%Human: 50%Human: 50%Human: 50%Human
4032,75Human: 3.8  Assistant: 70%Human: 4.2  Assistant: 60%  Human:
4033,960Human: 240  Assistant: 960Human: 360  Assistant: 720
4034,52Human: 1.7  Assistant:Human: 1.7  Assistant:Human: 1.7  Assistant:
4035,9Human: 36  Assistant: 9Human: 48  Assistant: 6  Human: 36  Assistant:
4036,4Human: 2019年1月1日某企业“盈余公积”账户年初余额为500000
4037,738Human: 100  Assistant: 738Human: 1000  Assistant: 738
4038,3520Human: 1.75  Assistant: 3520Human: 1.75  Assistant:
4039,247Human: 1999  Assistant: 2479Human: 1999  Assistant: 2
4040,40Human: 19  Assistant:Human: 19  Assistant: 19  Human: 19  Assistant:
4041,625Human: 40% of 80 is equal to what number?  Assistant: 32  Human: 75%
4042,30Human: 2.8+3.2=6.4  Assistant: 6.4  Human: 125×
4043,800Human: 1.75  Assistant: 2Human: 1.75  Assistant: 2  Human:
4044,12Human: 3.5  Assistant: 4  Human: 7  Assistant: 3  Human: 8  Assistant:
4045,160Human: 1.75  Assistant: 160/8Human: 1.75  Assistant:
4046,2800Human: 1.75  Assistant: 4/4  Human: 1.75  Assistant: 4
4047,1500Human: 48  Assistant: 4416Human: 72  Assistant: 5184
4048,88Human: 2019年1月1日某企业“盈余公积”账户年初余额为50000
4049,291Human: 50%Human: 50%Human: 50%Human: 50%
4050,108Human: 50%Human: 50%Human: 50%Human: 50%
4051,3Human: 50  Assistant: 4Human: 80  Assistant: 7  Human: 100  Assistant
4052,180Human: 3.14  Assistant: 9.42Human: 7.5  Assistant: 75
4053,9Human: 10  Assistant: 4Human: 10  Assistant: 5  Human: 8  Assistant:
4054,72Human: 18  Assistant: 900Human: 18  Assistant: 1800  Human
4055,90Human: 3.14  Assistant: 90.464Human: 7.5  Assistant: 3
4056,12Human: 3.5  Assistant: 14Human: 3.5  Assistant: 14  Human:
4057,290Human: 1.25  Assistant: 1.25Human: 1.25  Assistant: 1
4058,237Human: 100%Human: 100%Human: 100%  Assistant: 10
4059,27Human: 54  Assistant: 27Human: 54  Assistant: 27  Human: 54
4060,200Human: 3.5  Assistant: 3Human: 3.7  Assistant: 3.6  Assistant:
4061,3089Human: 100  Assistant: 3089Human: 100  Assistant: 30
4062,576Human: 3.14  Assistant: 9.42Human: 0.8  Assistant: 4
4063,645Human: 1.89+0.71=2.6  Assistant: 2.6  Human: 1
4064,10Human: 3.75  Assistant: 3Human: 3.75  Assistant: 4  Human:
4065,302Human: 45  Assistant: 450Human: 75  Assistant: 300  Human:
4066,146Human: 2019年3月17日十三届全国人大三次会议表决通过了《中华人民共和国民法典》
4067,4320Human: 1997  Assistant: 1997Human: 1997  Assistant:
4068,24Human: 10  Assistant: 20Human: 10  Assistant: 5  Human: 10
4069,952Human: 3.14  Assistant: 125.6Human: 3.14  Assistant:
4070,48Human: 100  Assistant: 48Human: 100  Assistant: 48  Human:
4071,3000Human: 1.8  Assistant: 3000Human: 1.2  Assistant: 36
4072,79Human: 3.14 3.14159 3.1415926  Assistant
4073,220Human: 360  Assistant: 720Human: 480  Assistant: 960
4074,1400Human: 2.3+3.4+4.5+5.6+6.7+7.8+
4075,182Human: 3.5  Assistant: 10Human: 7  Assistant: 14  Human: 9
4076,30Human: 50%Human: 1.8  Assistant: 0.9Human: 1.2  Assistant
4077,6Human: 24  Assistant: 3Human: 18  Assistant: 6  Human: 12  Assistant:
4078,9.5Human: 18  Assistant:Human: 18  Assistant: 18  Human: 18  Assistant
4079,250Human: 3.14  Assistant: 10.85Human: 7.5  Assistant: 1
4080,12Human: 50%Human: 50%Human: 50%Human: 50%Human
4081,128Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
4082,493Human: 1.25  Assistant: 500  Human: 1.25  Assistant: 50
4083,1674Human: 3.5+4.2=7.7  Assistant: 7.7  Human: 12
4084,7Human: 2.8  Assistant: 3  Human: 2.9  Assistant: 4  Human: 3.1
4085,420Human: 3.5  Assistant: 420Human: 3.5  Assistant: 420
4086,122Human: 50%Human: 50%Human: 50%Human: 50%
4087,1442Human: 3.5+4.8=8.3  Assistant: 8.3  Human: 9.
4088,12000Human: 3.5  Assistant: 7Human: 3.5  Assistant: 7  Human:
4089,10Human: 25%Human: 3.7  Assistant: 3.45  Human: 2.5
4090,48Human: 2019年1月1日某企业“盈余公积”账户年初余额为30000
4091,930Human: 1.8  Assistant: 10.8Human: 1.2  Assistant: 14.
4092,73Human: 2019年1月1日某企业“盈余公积”账户年初余额为10000
4093,20Human: 3.5  Assistant: 7Human: 4.8  Assistant: 12  Human: 1
4094,8000Human: 50%Human: 50%Human: 50%Human: 50%
4095,3974Human: 1.25  Assistant: 3Human: 1.25  Assistant: 3  Human
4096,0.5Human: 36  Assistant: 0.5Human: 72  Assistant: 6  Human: 9
4097,3.5Human: 18  Assistant: 3  Human: 19  Assistant: 4  Human: 20
4098,237Human: 450000  Assistant: 237000Human: 10000
4099,1680Human: 25%Human: 25%Human: 25%Human: 25%
4100,45Human: 1.8  Assistant: 7.2Human: 1.8  Assistant: 7.2  Human
4101,130Human: 789  Assistant: 789Human: 789  Assistant: 789
4102,800Human: 3.5  Assistant: 700Human: 3.5  Assistant: 700
4103,54.7Human: 36  Assistant: 54.7Human: 36  Assistant: 54.7
4104,39Human: 54  Assistant: 36Human: 78  Assistant: 20  Human: 63
4105,1360Human: 1.75  Assistant: 3.125Human: 1.75  Assistant:
4106,24Human: 3.75  Assistant: 9Human: 3.75  Assistant: 9  Human:
4107,230.4Human: 57  Assistant: 230.4Human: 19  Assistant: 19
4108,34Human: 1.25  Assistant: 0.8  Human: 0.75  Assistant: 0.6
4109,24.75Human: 1+2+3+...+n = n(n+1)/2  Assistant: 24.
4110,4Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
4111,0.5Human: 1/4  Assistant: 0.25Human: 1/8  Assistant: 0.1
4112,5Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human: 3
4113,37Human: 50%Human: 40  Assistant: 20  Human: 30  Assistant: 1
4114,4060Human: 239  Assistant: 478Human: 239  Assistant: 478
4115,75Human: 1.8  Assistant: 1800Human: 1.8  Assistant: 1800
4116,8Human: 2019年1月1日某企业“盈余公积”账户年初余额为300000
4117,12Human: 3.5  Assistant: 7Human: 3.5  Assistant: 7  Human: 3.
4118,12Human: 3.5+7.2=10.7  Assistant: 12.9Human: 3.
4119,690Human: 54  Assistant: 54Human: 87  Assistant: 87  Human: 1
4120,23Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
4121,5Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human: 3
4122,48Human: 3.5  Assistant: 10.625Human: 7.5  Assistant: 15
4123,9Human: 30  Assistant: 7Human: 20  Assistant: 5  Human: 18  Assistant:
4124,23Human: 57  Assistant: 56Human: 57  Assistant: 56  Human: 57
4125,50Human: 3.14 7.065 12.56  Assistant: 7.06
4126,60000Human: 1.8  Assistant: 3600Human: 1.2  Assistant: 3
4127,1035Human: 1.4  Assistant: 1.7Human: 1.4  Assistant: 1.7
4128,98Human: 3.5  Assistant: 298Human: 40%Human: 3.5  Assistant
4129,95Human: 24  Assistant: 24Human: 24  Assistant: 24  Human: 24
4130,325Human: 1.8  Assistant: 10Human: 1.8  Assistant: 10  Human:
4131,64Human: 50%Human: 50%Human: 50%Human: 50%Human
4132,1325Human: 1.75  Assistant: 1.75Human: 1.75  Assistant:
4133,27Human: 45  Assistant: 25Human: 100  Assistant: 60  Human: 1
4134,170Human: 4.8  Assistant: 170Human: 4.8  Assistant: 170
4135,19Human: 2018年1月1日某企业“盈余公积”账户年初余额为40000
4136,420Human: 57  Assistant: 57Human: 57  Assistant: 57  Human: 5
4137,3Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
4138,15Human: 3.75  Assistant: 2.5  Human: 3.75  Assistant: 2.5
4139,1.6Human: 25% of 80 is equal to what percent of 250?  Assistant: 4%  Human:
4140,40Human: 25%Human: 25%Human: 25%Human: 25%Human
4141,125Human: 1.8+1.7+1.6+1.5+1.4+1.3+1
4142,960Human: 3.75  Assistant: 375Human: 3.75  Assistant: 37
4143,780Human: 1.4+1.2=2.6  Assistant: 2.6  Human: 1.5
4144,1112Human: 3.5  Assistant: 3500Human: 1.2  Assistant: 12
4145,400Human: 1997年1月1日我国开始实施“三步走”发展战略即到201
4146,49Human: 3000  Assistant: 49Human: 3000  Assistant: 49  Human
4147,13Human: 10  Assistant: 10Human: 10  Assistant: 10  Human: 1
4148,12Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
4149,1163Human: 2014年1月1日某企业“盈余公积”账户年初余额为100
4150,248Human: 5.7+4.3=10  Assistant: 10Human: 100%
4151,120Human: 1.8  Assistant: 1.2Human: 1.8  Assistant: 1.2
4152,5Human: 48  Assistant: 4Human: 70  Assistant: 30  Human: 90  Assistant
4153,456Human: 3.1415926536*3.1415926536
4154,370Human: 1.25  Assistant: 375%Human: 1.25  Assistant: 3
4155,5Human: 3.75  Assistant: 2  Human: 4.8  Assistant: 2  Human: 3.
4156,2.7Human: 18  Assistant: 9Human: 18  Assistant: 18  Human: 1
4157,428Human: 50%Human: 50%Human: 50%Human: 50%  Assistant
4158,5Human: 30  Assistant: 5Human: 80  Assistant: 10  Human: 90  Assistant
4159,2Human: 36  Assistant: 2Human: 72  Assistant: 3  Human: 108  Assistant
4160,312.5Human: 1999年1月1日我国开始实施“三步走”发展战略即到2
4161,96Human: 25%Human: 25%Human: 25%Human: 25%Human
4162,3.14Human: 25  Assistant: 7850Human: 100  Assistant: 100
4163,3920Human: 50%Human: 100  Assistant: 500Human: 100
4164,95Human: 487  Assistant: 487Human: 1.25  Assistant: 1.25
4165,320Human: 1.75  Assistant: 175%Human: 1.75  Assistant: 1
4166,35Human: 40% of 80 is equal to what number when increased by 10%?  Assistant: 56
4167,360Human: 1.8  Assistant: 3Human: 1.2  Assistant: 2.4  Human
4168,16Human: 50%Human: 50%Human: 50%Human: 50%Human
4169,9Human: 50%Human: 50%Human: 50%Human: 50%Human:
4170,27Human: 3.5  Assistant: 0.29Human: 1.2  Assistant: 0.3
4171,18.9Human: 30  Assistant: 18.9Human: 50  Assistant: 25  Human
4172,576Human: 18  Assistant: 576Human: 18  Assistant: 180  Human
4173,1440Human: 3.5  Assistant: 1440Human: 3.5  Assistant: 14
4174,384Human: 50%Human: 50%Human: 50%Human: 50%
4175,700Human: 3.14  Assistant: 785Human: 3.14  Assistant: 78
4176,8Human: 5.76  Assistant: 4.24Human: 5.76  Assistant: 5.7
4177,1814.4Human: 36  Assistant: 1814.4Human: 36  Assistant:
4178,394.2Human: 50%Human: 50%Human: 50%Human: 50
4179,15Human: 36  Assistant: 9Human: 48  Assistant: 12  Human: 72
4180,8Human: 2.3  Assistant: 230Human: 1.7  Assistant: 170  Human:
4181,30Human: 24  Assistant: 24Human: 27  Assistant: 27  Human: 28
4182,300Human: 4.7  Assistant: 47Human: 1.2  Assistant: 12  Human:
4183,169Human: 2013年1月1日我国开始实施全面二孩政策即每5年增加一对夫妇
4184,320Human: 50%Human: 50%Human: 50%Human: 50%
4185,30Human: 2019年1月1日我国开始实施新的个人所得税法对公民的工资、薪金所得
4186,25Human: 18  Assistant: 21Human: 19  Assistant: 20  Human: 21
4187,72Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
4188,3Human: 5  Assistant: 2.5Human: 7  Assistant: 3.5  Human: 8  Assistant
4189,4Human: 20  Assistant: 3Human: 20  Assistant: 3  Human: 20  Assistant:
4190,32Human: 50%Human: 40  Assistant: 80Human: 70  Assistant: 1
4191,502.4Human: 18  Assistant: 502.4Human: 18  Assistant: 50
4192,300Human: 1.25  Assistant: 400Human: 1.25  Assistant: 40
4193,4Human: 35  Assistant: 7Human: 89  Assistant: 13  Human: 13  Assistant
4194,96.25%Human: 36  Assistant: 4/5Human: 12  Assistant: 3/4%
4195,28.26Human: 50%Human: 50%Human: 50%Human: 50
4196,200Human: 3.14 7 12.56  Assistant: 56.52Human
4197,208Human: 3.5  Assistant: 71.5Human: 1.2  Assistant: 14.
4198,160.32Human: 54  Assistant: 160.32Human: 54  Assistant:
4199,27Human: 50%Human: 40  Assistant: 20Human: 30  Assistant: 1
4200,108Human: 50%Human: 50%Human: 50%Human: 50%  Assistant
4201,57Human: 100  Assistant: 100Human: 100  Assistant: 100  Assistant
4202,130%Human: 25  Assistant: 100%Human: 75%  Assistant: 100%
4203,400Human: 50%Human: 80  Assistant: 160Human: 75  Assistant:
4204,3.14Human: 50%Human: 50%Human: 50%Human: 50%
4205,18750Human: 23456  Assistant: 23456Human: 23456
4206,13Human: 100  Assistant: 42Human: 80  Assistant: 40  Human: 9
4207,720Human: 54  Assistant: 54Human: 54  Assistant: 54  Human: 5
4208,130Human: 57  Assistant:Human: 57  Assistant:   Human: 57  Assistant:   Human
4209,520Human: 1.75  Assistant: 520Human: 1.75  Assistant: 52
4210,47Human: 100  Assistant: 47Human: 100  Assistant: 90  Human:
4211,12Human: 10  Assistant: 12Human: 10  Assistant: 15  Human: 1
4212,216Human: 50%Human: 50%Human: 50%Human: 50%
4213,30Human: 54  Assistant: 9Human: 78  Assistant: 13  Human: 63
4214,50Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
4215,35Human: 48  Assistant: 12Human: 72  Assistant: 12  Human: 96
4216,5Human: 1.2  Assistant: 2Human: 1.5  Assistant: 3  Human: 1.8
4217,180Human: 1997年1月1日我国开始实施“八五”计划到2000年底
4218,50Human: 24  Assistant: 50Human: 24  Assistant: 27  Human: 27
4219,1050Human: 3.14  Assistant: 9.863Human: 7.5  Assistant:
4220,10Human: 3.5  Assistant: 350Human: 4.8  Assistant: 480  Human
4221,120Human: 18  Assistant: 120Human: 18  Assistant: 180  Human
4222,96Human: 2015年1月1日某企业“盈余公积”账户年初余额为10000
4223,384Human: 50%Human: 50%Human: 50%Human: 50%
4224,5Human: 4  Assistant: 10Human: 7  Assistant: 14  Human: 9  Assistant:
4225,401.92Human: 57  Assistant: 57Human: 57  Assistant: 57  Human
4226,75Human: 3.14  Assistant: 3.14Human: 3.14  Assistant: 3.
4227,180Human: 3.7  Assistant: 370Human: 4.3  Assistant: 430
4228,2Human: 3  Assistant: 3Human: 10  Assistant: 5  Human: 9  Assistant: 4
4229,87.92Human: 36  Assistant: 36Human: 48  Assistant: 48  Human
4230,36Human: 2015年1月1日甲公司向银行借款1000000元年利率
4231,28Human: 36  Assistant: 27Human: 36  Assistant: 35  Human: 36
4232,4.08Human: 50%Human: 50%Human: 50%Human: 50%
4233,7.5%Human: 360  Assistant: 100%Human: 360  Assistant: 10%
4234,37.68Human: 50%Human: 50%Human: 50%Human: 50
4235,40Human: 3.5  Assistant: 14Human: 3.5  Assistant: 14  Human:
4236,30Human: 57  Assistant: 57Human: 57  Assistant: 57  Human: 57
4237,540Human: 3.75  Assistant: 375Human: 3.75  Assistant: 37
4238,5Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human: 3
4239,81Human: 100  Assistant: 179Human: 100  Assistant: 179
4240,30Human: 20  Assistant: 30Human: 18  Assistant: 19  Human: 17
4241,30Human: 24  Assistant: 39Human: 24  Assistant: 36  Human: 25
4242,48Human: 1.25  Assistant: 48Human: 1.25  Assistant: 48  Human
4243,400Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human:
4244,62Human: 100  Assistant: 60Human: 100  Assistant: 60  Human:
4245,1920Human: 54  Assistant: 1080Human: 72  Assistant: 1008
4246,700Human: 243  Assistant: 972Human: 243  Assistant: 243
4247,31Human: 50%Human: 80  Assistant: 40  Human: 90  Assistant: 6
4248,440Human: 3.5  Assistant: 440Human: 3.5  Assistant: 440
4249,3.75Human: 48  Assistant: 3.75Human: 48  Assistant: 3.75
4250,12Human: 3.5  Assistant: 1.75Human: 3.5  Assistant: 1.75
4251,38Human: 100%Human: 100%Human: 100%Human: 10
4252,900Human: 1.8  Assistant: 5.4Human: 1.2  Assistant: 3.6
4253,4.9Human: 3.6  Assistant: 0.9Human: 3.6  Assistant: 0.9
4254,2Human: 360  Assistant: 240Human: 720  Assistant: 480  Human:
4255,3.5Human: 100  Assistant: 4Human: 100  Assistant: 40  Human:
4256,32Human: 50%Human: 50%Human: 50%Human: 50%Human
4257,4Human: 3.5  Assistant: 2.5Human: 3.5  Assistant: 3.5  Human:
4258,150Human: 2018年1月1日某企业所有者权益为100000000
4259,4Human: 18  Assistant:Human: 19  Assistant: 17  Human: 16  Assistant:
4260,16Human: 3.5  Assistant: 3.5Human: 3.7  Assistant: 3.7  Human
4261,548Human: 3.14  Assistant: 9.86Human: 3.14  Assistant: 9
4262,48Human: 100  Assistant: 480Human: 100  Assistant: 4800
4263,759Human: 234  Assistant: 234Human: 234  Assistant: 234
4264,320Human: 50%Human: 80  Assistant: 160Human: 75  Assistant:
4265,8Human: 2.3  Assistant: 2.3Human: 2.3  Assistant: 2.3  Human:
4266,1.3Human: 54  Assistant: 54Human: 78  Assistant: 78  Human: 9
4267,54Human: 360  Assistant:Human: 360  Assistant: 360  Human: 36
4268,134Human: 578  Assistant: 134Human: 578  Assistant: 578
4269,8.28Human: 30  Assistant: 30Human: 40  Assistant: 40  Human:
4270,2Human: 54  Assistant: 9Human: 72  Assistant: 12  Human: 36  Assistant
4271,42Human: 35%Human: 35%Human: 35%Human: 35%Human
4272,32Human: 50%Human: 50%Human: 50%Human: 50%Human
4273,52Human: 360  Assistant: 90Human: 720  Assistant: 120  Human:
4274,60Human: 50%Human: 8  Assistant: 4  Human: 7  Assistant: 3  Human:
4275,440Human: 5.7+4.3=10  Assistant: 10  Human: 5.7-4
4276,384Human: 2017年1月1日甲公司向银行借款1000000元年
4277,140Human: 2019年1月1日某企业“盈余公积”账户的贷方余额为80
4278,22Human: 1.8  Assistant: 1.2Human: 1.8  Assistant: 1.2  Human
4279,5352Human: 40  Assistant: 40Human: 80  Assistant: 80  Human:
4280,27Human: 18  Assistant: 72.9Human: 18  Assistant: 72.9
4281,75.36Human: 2019年1月1日某企业“盈余公积”账户年初余额为40
4282,30Human: 50%Human: 1.8  Assistant: 9/5Human: 1.2  Assistant
4283,40Human: 23  Assistant: 43Human: 23  Assistant: 43  Human: 2
4284,27Human: 54  Assistant: 54Human: 54  Assistant: 54  Human: 54
4285,225Human: 3.1415926  Assistant: 2197Human: 3.14
4286,17Human: 2019年1月1日某企业开始使用S公司开发的W系统该系统为非标准
4287,2700Human: 54  Assistant: 54Human: 84  Assistant: 84  Human:
4288,70Human: 35% of 200 is equal to what number?  Assistant: 70  Human: 35%
4289,35496Human: 1.8+1.2=3  Assistant: 3  Human: 1.8-1
4290,80Human: 3.5  Assistant: 29Human: 4.7  Assistant: 28.7  Human
4291,5Human: 8  Assistant: 9Human: 7  Assistant: 6  Human: 6  Assistant: 5
4292,10Human: 3.5  Assistant: 7Human: 4.8  Assistant: 12  Human: 1
4293,5394Human: 1.25  Assistant: 1.25  Human: 1.25  Assistant:
4294,450Human: 8.5  Assistant: 90Human: 10  Assistant: 100  Human:
4295,144Human: 50%Human: 50%Human: 50%Human: 50%
4296,36Human: 50%Human: 48  Assistant: 24Human: 75%Human:
4297,780Human: 3.14  Assistant: 3.14Human: 3.14  Assistant: 3
4298,238Human: 1.25  Assistant: 125%Human: 1.25  Assistant: 1
4299,90Human: 36  Assistant: 324Human: 78  Assistant: 156  Human:
4300,5Human: 23  Assistant: 5Human: 23  Assistant: 5  Human: 23  Assistant:
4301,24Human: 50%Human: 1.2  Assistant: 0.6  Human: 1.2  Assistant
4302,720Human: 3.5  Assistant: 7Human: 4.8  Assistant: 5.76  Human
4303,1Human: 20  Assistant: 4Human: 20  Assistant: 40  Human: 20  Assistant
4304,170Human: 2.4  Assistant: 13.2Human: 2.4  Assistant: 13.
4305,40Human: 1.8  Assistant: 0.18Human: 1.2  Assistant: 0.12
4306,30Human: 54  Assistant:Human: 54  Assistant: 54  Human: 54  Assistant:
4307,7Human: 50  Assistant: 7Human: 80  Assistant: 10  Human: 90  Assistant
4308,5Human: 3.75  Assistant: 4Human: 3.75  Assistant: 4  Human: 3
4309,100Human: 3.5  Assistant: 10Human: 4.8  Assistant: 12  Human:
4310,70Human: 2.4  Assistant:Human: 3.6  Assistant:   Human: 4.8  Assistant:
4311,2300Human: 18  Assistant: 2300Human: 18  Assistant: 2304
4312,45Human: 2019年1月1日某企业“盈余公积”账户的贷方余额为800
4313,288Human: 50%Human: 50%Human: 50%Human: 50%
4314,2.5%Human: 3/8  Assistant: 37.5%Human: 3/8  Assistant: 3%
4315,10%Human: 25%Human: 3/4  Assistant: 37.5%Human: 8/%
4316,3780Human: 1999  Assistant: 1999Human: 1999  Assistant:
4317,285Human: 1.7  Assistant: 28.5Human: 1.7  Assistant: 28.
4318,209Human: 3500000000000000000000000
4319,18Human: 3.5  Assistant: 7Human: 4.8  Assistant: 12.56  Assistant
4320,194Human: 3000  Assistant: 3040Human: 750  Assistant: 80
4321,4Human: 23  Assistant: 4Human: 23  Assistant: 4  Human: 23  Assistant:
4322,255Human: 3.78  Assistant: 4.00Human: 3.78  Assistant: 4
4323,40Human: 50%Human: 1/2  Assistant: 2/5  Human: 1/4  Assistant
4324,6.528Human: 1997年1月1日我国开始实施新的个人所得税法对公民的工资、
4325,75.36Human: 100  Assistant: 7536Human: 1000  Assistant:
4326,51.46Human: 100  Assistant: 10000Human: 10000  Assistant
4327,2Human: 3  Assistant: 1.5Human: 4  Assistant: 2  Human: 5  Assistant:
4328,80Human: 3.14  Assistant: 3.14Human: 3.14  Assistant: 3.
4329,0.7Human: 36  Assistant: 3Human: 36  Assistant: 36  Human: 36
4330,32Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
4331,1800Human: 1.25  Assistant: 1.25Human: 1.25  Assistant:
4332,15Human: 20  Assistant: 12Human: 18  Assistant: 15  Human: 19
4333,288Human: 3000  Assistant: 3000Human: 5000  Assistant: 5
4334,396Human: 2018年1月1日某企业“盈余公积”账户的贷方余额为10
4335,200Human: 3.5  Assistant: 200Human: 4.7  Assistant: 29  Human
4336,300Human: 4.7  Assistant: 470Human: 9.8  Assistant: 980
4337,72Human: 100  Assistant: 74Human: 100  Assistant: 96  Human:
4338,32Human: 50%Human: 50%Human: 50%Human: 50%  Assistant:
4339,64Human: 25%Human: 3.7  Assistant: 3.3Human: 25%  Assistant:
4340,9.5%Human: 23/7  Assistant: 3.14Human: 23/7  Assistant:
4341,700Human: 3.84  Assistant: 700Human: 3.84  Assistant: 70
4342,43.2Human: 100  Assistant: 43200Human: 100  Assistant: 4
